volume,page_no,line_index,ocr_line,reason,reason_code,reason_detail,candidate_uid
2,219,25,3.16.11 X,unsupported_literal,unsupported_literal,,v2:3.16.11
2,219,26,3.17.3 N/A,unsupported_literal,unsupported_literal,,v2:3.17.3
2,219,26,3.17.4 N/A,unsupported_literal,unsupported_literal,,v2:3.17.4
2,219,27,3.17.5 N/A,unsupported_literal,unsupported_literal,,v2:3.17.5
2,219,27,3.17.7 N/A,unsupported_literal,unsupported_literal,,v2:3.17.7
2,219,28,3.17.10 N/A,unsupported_literal,unsupported_literal,,v2:3.17.10
2,219,28,3.17.11 N/A,unsupported_literal,unsupported_literal,,v2:3.17.11
2,219,32,3.19.1 N/A,unsupported_literal,unsupported_literal,,v2:3.19.1
2,219,33,3.19.2 N/A,unsupported_literal,unsupported_literal,,v2:3.19.2
2,219,33,3.19.3 N/A,unsupported_literal,unsupported_literal,,v2:3.19.3
2,219,33,3.19.4 N/A,unsupported_literal,unsupported_literal,,v2:3.19.4
2,219,33,3.19.5 TRUE,unsupported_literal,unsupported_literal,,v2:3.19.5
2,219,38,3.22.1 N/A,unsupported_literal,unsupported_literal,,v2:3.22.1
2,219,38,3.22.3 N/A,unsupported_literal,unsupported_literal,,v2:3.22.3
2,219,38,3.22.4 N/A,unsupported_literal,unsupported_literal,,v2:3.22.4
2,219,38,3.22.5 N/A,unsupported_literal,unsupported_literal,,v2:3.22.5
2,219,39,3.22.6 N/A,unsupported_literal,unsupported_literal,,v2:3.22.6
2,271,35,4.8.1 A 4.8.2 7.07:7.09 4.8.3 B 4.8.4 B 4.9.1 D,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,4.8.2
2,271,0,4.32.1 UDP:GATE CSE 2005 1 QUEST10N:23 0RG 1,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:4.32.1
2,271,6,4.32.2 UDP:GATE CSE 2013 1 QUEST10N:12 MSL,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:4.32.2
2,271,12,4.32.3 UDP:GATE CSE 2017 SET 2 1 QUEST10N:18 [A= [5,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:4.32.3
2,271,21,4.32.4 UDP:GATE 1T 2006 1 QUEST10N:69 0R,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:4.32.4
2,271,36,4.9.3 1100:1300,nat_range_mismatch,nat_range_mismatch,,v2:4.9.3
2,271,38,4.11.1 3:4,nat_range_mismatch,nat_range_mismatch,,v2:4.11.1
2,271,38,4.11.2 N/A,unsupported_literal,unsupported_literal,,v2:4.11.2
2,272,14,4.22.1 B 4.23.1 0.949:0.952 4.24.1 B 4.24.2 D 4.24.3 A,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,4.23.1
2,272,21,4.28.1 320 4.28.2 2900 4.28.3 865:89.5 4.28.4 B 4.28.5 D,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,4.28.3
2,272,26,4.29.20 C 4.29.21 ) 4.30.1 A 4.30.2 C 4.30.3 B,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,4.29.21
2,272,31,4.31.2 1.10:1.19 4.32.1 B 4.32.2 C 4.32.3 B 4.32.4 D,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,4.31.2
2,272,0,4.11.10 N/A,unsupported_literal,unsupported_literal,,v2:4.11.10
2,272,2,4.13.1 V1,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:4.13.1
2,272,8,4.17.3 1380:140,nat_range_mismatch,nat_range_mismatch,,v2:4.17.3
2,272,9,4.18.1 N/A,unsupported_literal,unsupported_literal,,v2:4.18.1
2,272,12,4.20.6 90:52,nat_range_mismatch,nat_range_mismatch,,v2:4.20.6
2,272,27,4.30.8 34:35,nat_range_mismatch,nat_range_mismatch,,v2:4.30.8
2,272,31,1.10.1 19,duplicate_uid_conflict,duplicate_uid_conflict,,v2:1.10.1
2,358,9,5.1.1 N/A,unsupported_literal,unsupported_literal,,v2:5.1.1
2,358,9,5.1.2 N/A,unsupported_literal,unsupported_literal,,v2:5.1.2
2,358,9,5.1.3 N/A,unsupported_literal,unsupported_literal,,v2:5.1.3
2,358,9,5.1.4 N/A,unsupported_literal,unsupported_literal,,v2:5.1.4
2,358,10,5.1.6 N/A,unsupported_literal,unsupported_literal,,v2:5.1.6
2,358,10,5.1.8 N/A,unsupported_literal,unsupported_literal,,v2:5.1.8
2,358,10,5.1.9 N/A,unsupported_literal,unsupported_literal,,v2:5.1.9
2,358,10,5.1.10 N/A,unsupported_literal,unsupported_literal,,v2:5.1.10
2,358,15,5.2.1 N/A,unsupported_literal,unsupported_literal,,v2:5.2.1
2,358,18,5.4.1 FALSE,unsupported_literal,unsupported_literal,,v2:5.4.1
2,358,18,5.5.1 TRUE,unsupported_literal,unsupported_literal,,v2:5.5.1
2,358,18,9.5.2 N/A,unsupported_literal,unsupported_literal,,v2:9.5.2
2,358,18,5.5.3 N/A,unsupported_literal,unsupported_literal,,v2:5.5.3
2,358,18,5.5.4 N/A,unsupported_literal,unsupported_literal,,v2:5.5.4
2,358,19,5.5.5 N/A,unsupported_literal,unsupported_literal,,v2:5.5.5
2,358,19,5.5.6 N/A,unsupported_literal,unsupported_literal,,v2:5.5.6
2,358,19,5.5.8 FALSE,unsupported_literal,unsupported_literal,,v2:5.5.8
2,358,19,5.5.9 N/A,unsupported_literal,unsupported_literal,,v2:5.5.9
2,358,20,5.5.12 N/A,unsupported_literal,unsupported_literal,,v2:5.5.12
2,358,21,5.5.18 N/A,unsupported_literal,unsupported_literal,,v2:5.5.18
2,358,27,5.5.49 Q-Q,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:5.5.49
2,358,32,5.9.1 N/A,unsupported_literal,unsupported_literal,,v2:5.9.1
2,358,32,5.9.2 N/A,unsupported_literal,unsupported_literal,,v2:5.9.2
2,358,37,5.13.1 N/A,unsupported_literal,unsupported_literal,,v2:5.13.1
2,359,0,9.15.1 N/A,unsupported_literal,unsupported_literal,,v2:9.15.1
2,359,0,9.15.2 N/A,unsupported_literal,unsupported_literal,,v2:9.15.2
2,359,0,9.15.3 N/A,unsupported_literal,unsupported_literal,,v2:9.15.3
2,359,1,5.15.4 N/A,unsupported_literal,unsupported_literal,,v2:5.15.4
2,359,1,5.15.5 N/A,unsupported_literal,unsupported_literal,,v2:5.15.5
2,359,1,5.15.6 N/A,unsupported_literal,unsupported_literal,,v2:5.15.6
2,359,1,9.15.8 N/A,unsupported_literal,unsupported_literal,,v2:9.15.8
2,359,2,5.15.13 N/A,unsupported_literal,unsupported_literal,,v2:5.15.13
2,359,6,5.16.1 N/A,unsupported_literal,unsupported_literal,,v2:5.16.1
2,359,6,5.16.2 N/A,unsupported_literal,unsupported_literal,,v2:5.16.2
2,359,10,5.18.1 N/A,unsupported_literal,unsupported_literal,,v2:5.18.1
2,359,10,5.18.2 N/A,unsupported_literal,unsupported_literal,,v2:5.18.2
2,359,10,5.18.3 N/A,unsupported_literal,unsupported_literal,,v2:5.18.3
2,359,10,5.18.4 N/A,unsupported_literal,unsupported_literal,,v2:5.18.4
2,359,10,9.18.5 N/A,unsupported_literal,unsupported_literal,,v2:9.18.5
2,359,11,5.18.6 N/A,unsupported_literal,unsupported_literal,,v2:5.18.6
2,359,11,5.18.8 N/A,unsupported_literal,unsupported_literal,,v2:5.18.8
2,359,11,5.18.9 N/A,unsupported_literal,unsupported_literal,,v2:5.18.9
2,359,12,5.18.12 N/A,unsupported_literal,unsupported_literal,,v2:5.18.12
2,359,12,5.18.14 N/A,unsupported_literal,unsupported_literal,,v2:5.18.14
2,359,12,5.18.15 N/A,unsupported_literal,unsupported_literal,,v2:5.18.15
2,359,13,5.18.16 N/A,unsupported_literal,unsupported_literal,,v2:5.18.16
2,359,14,9.18.24 X,unsupported_literal,unsupported_literal,,v2:9.18.24
2,359,18,9.18.48 819:820;205:205,unsupported_separator_pattern,unsupported_separator_pattern,,v2:9.18.48
2,359,26,5.19.26 X,unsupported_literal,unsupported_literal,,v2:5.19.26
2,431,7,6.1.1 N/A,unsupported_literal,unsupported_literal,,v2:6.1.1
2,431,7,6.1.2 N/A,unsupported_literal,unsupported_literal,,v2:6.1.2
2,431,8,6.1.9 -,not_a_valid_numeric_token,not_a_valid_numeric_token,,v2:6.1.9
2,431,9,6.3.3 N/A,unsupported_literal,unsupported_literal,,v2:6.3.3
2,431,9,6.3.4 N/A,unsupported_literal,unsupported_literal,,v2:6.3.4
2,431,10,6.3.5 N/A,unsupported_literal,unsupported_literal,,v2:6.3.5
2,431,10,6.3.7 N/A,unsupported_literal,unsupported_literal,,v2:6.3.7
2,431,16,6.4.1 N/A,unsupported_literal,unsupported_literal,,v2:6.4.1
2,431,19,6.7.2 N/A,unsupported_literal,unsupported_literal,,v2:6.7.2
2,431,20,6.7.4 N/A,unsupported_literal,unsupported_literal,,v2:6.7.4
2,431,20,6.7.5 N/A,unsupported_literal,unsupported_literal,,v2:6.7.5
2,431,22,6.7.13 N/A,unsupported_literal,unsupported_literal,,v2:6.7.13
2,431,22,6.7.14 N/A,unsupported_literal,unsupported_literal,,v2:6.7.14
2,431,26,6.7.36 X,unsupported_literal,unsupported_literal,,v2:6.7.36
2,431,28,6.10.1 N/A,unsupported_literal,unsupported_literal,,v2:6.10.1
2,431,28,6.10.2 N/A,unsupported_literal,unsupported_literal,,v2:6.10.2
2,431,30,6.11.2 N/A,unsupported_literal,unsupported_literal,,v2:6.11.2
2,431,30,6.11.3 N/A,unsupported_literal,unsupported_literal,,v2:6.11.3
2,431,30,6.11.5 N/A,unsupported_literal,unsupported_literal,,v2:6.11.5
2,431,30,6.11.6 N/A,unsupported_literal,unsupported_literal,,v2:6.11.6
2,431,31,6.11.11 3:4,nat_range_mismatch,nat_range_mismatch,,v2:6.11.11
2,431,33,6.11.17 N/A,unsupported_literal,unsupported_literal,,v2:6.11.17
2,431,33,6.12.1 TRUE,unsupported_literal,unsupported_literal,,v2:6.12.1
2,431,34,6.14.1 N/A,unsupported_literal,unsupported_literal,,v2:6.14.1
2,431,35,6.15.2 N/A,unsupported_literal,unsupported_literal,,v2:6.15.2
2,431,36,6.15.3 N/A,unsupported_literal,unsupported_literal,,v2:6.15.3
2,431,36,6.15.4 N/A,unsupported_literal,unsupported_literal,,v2:6.15.4
2,431,36,6.15.5 N/A,unsupported_literal,unsupported_literal,,v2:6.15.5
2,432,24,6.2446 3:3 6.24.47 A;D 6.24.48 3) 6.24.49 110 6.24.50 B,orphan_answer_without_id,orphan_answer_without_id,extra answer tokens remained after assigning to pending ids,
2,432,0,6.16.1 N/A,unsupported_literal,unsupported_literal,,v2:6.16.1
2,432,0,6.16.3 N/A,unsupported_literal,unsupported_literal,,v2:6.16.3
2,432,0,6.16.4 N/A,unsupported_literal,unsupported_literal,,v2:6.16.4
2,432,3,6.18.2 N/A,unsupported_literal,unsupported_literal,,v2:6.18.2
2,432,3,6.18.3 N/A,unsupported_literal,unsupported_literal,,v2:6.18.3
2,432,3,6.18.4 N/A,unsupported_literal,unsupported_literal,,v2:6.18.4
2,432,3,6.18.5 N/A,unsupported_literal,unsupported_literal,,v2:6.18.5
2,432,8,6.20.1 N/A,unsupported_literal,unsupported_literal,,v2:6.20.1
2,432,8,6.21.1 N/A,unsupported_literal,unsupported_literal,,v2:6.21.1
2,432,9,6.22.1 N/A,unsupported_literal,unsupported_literal,,v2:6.22.1
2,432,9,6.22.2 N/A,unsupported_literal,unsupported_literal,,v2:6.22.2
2,432,9,6.22.4 N/A,unsupported_literal,unsupported_literal,,v2:6.22.4
2,432,12,6.23.1 N/A,unsupported_literal,unsupported_literal,,v2:6.23.1
2,432,14,6.23.14 N/A,unsupported_literal,unsupported_literal,,v2:6.23.14
2,432,15,6.24.2 N/A,unsupported_literal,unsupported_literal,,v2:6.24.2
2,432,15,6.24.4 N/A,unsupported_literal,unsupported_literal,,v2:6.24.4
2,432,15,6.24.5 N/A,unsupported_literal,unsupported_literal,,v2:6.24.5
2,432,16,6.24.6 N/A,unsupported_literal,unsupported_literal,,v2:6.24.6
2,432,16,6.24.7 N/A,unsupported_literal,unsupported_literal,,v2:6.24.7
2,432,16,6.24.8 N/A,unsupported_literal,unsupported_literal,,v2:6.24.8
2,432,19,6.24.22 N/A,unsupported_literal,unsupported_literal,,v2:6.24.22
2,432,27,6.26.1 N/A,unsupported_literal,unsupported_literal,,v2:6.26.1
2,432,28,6.28.1 1:8,nat_range_mismatch,nat_range_mismatch,,v2:6.28.1
2,432,28,6.29.2 N/A,unsupported_literal,unsupported_literal,,v2:6.29.2
2,432,29,6.31.2 N/A,unsupported_literal,unsupported_literal,,v2:6.31.2
2,521,31,7.3.22 D 7.3.23 14020 7.3.24 6.1:6.2 7.3.25 85 7.3.26 4096,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,7.3.24
2,521,36,7.5.2 C 7.5.3 D 7.5.4 99.55 : 99.65 7.5.5 D 7.5.6 4.0: 4.1,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,7.5.4
2,521,36,7.5.2 C 7.5.3 D 7.5.4 99.55 : 99.65 7.5.5 D 7.5.6 4.0: 4.1,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,7.5.6
2,521,5,7.27.42 V1RTUAL MEM0RY:GATE 1T 2008 1 QUEST10N:16 0R,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:7.27.42
2,521,12,7.27.43 V1RTUAL MEM0RY:GATE 1T 2008 1 QUEST10N:56 0F AC,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:7.27.43
2,521,26,7.3.1 N/A,unsupported_literal,unsupported_literal,,v2:7.3.1
2,521,27,7.3.2 N/A,unsupported_literal,unsupported_literal,,v2:7.3.2
2,521,27,7.3.4 N/A,unsupported_literal,unsupported_literal,,v2:7.3.4
2,521,28,7.3.7 N/A,unsupported_literal,unsupported_literal,,v2:7.3.7
2,521,28,7.3.8 N/A,unsupported_literal,unsupported_literal,,v2:7.3.8
2,521,31,6.1.6 2,duplicate_uid_conflict,duplicate_uid_conflict,,v2:6.1.6
2,521,33,7.4.1 N/A,unsupported_literal,unsupported_literal,,v2:7.4.1
2,521,33,7.4.2 N/A,unsupported_literal,unsupported_literal,,v2:7.4.2
2,521,33,7.4.3 N/A,unsupported_literal,unsupported_literal,,v2:7.4.3
2,521,35,7.5.1 N/A,unsupported_literal,unsupported_literal,,v2:7.5.1
2,521,37,7.5.7 A;:C,unsupported_separator_pattern,unsupported_separator_pattern,,v2:7.5.7
2,521,38,7.6.5 C:D,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:7.6.5
2,522,20,7.19.34 2 7.19.35 C 7.19.36 5.25:5.26 7.19.37 12:12 7.19.38 A;C0;D,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,7.19.36
2,522,0,7.7.7 C,duplicate_uid_conflict,duplicate_uid_conflict,,v2:7.7.7
2,522,2,7.12.2 N/A,unsupported_literal,unsupported_literal,,v2:7.12.2
2,522,5,7.16.1 N/A,unsupported_literal,unsupported_literal,,v2:7.16.1
2,522,6,7.16.7 S,invalid_mcq_option,invalid_mcq_option,,v2:7.16.7
2,522,11,7.17.1 N/A,unsupported_literal,unsupported_literal,,v2:7.17.1
2,522,12,7.17.2 N/A,unsupported_literal,unsupported_literal,,v2:7.17.2
2,522,12,7.17.3 N/A,unsupported_literal,unsupported_literal,,v2:7.17.3
2,522,13,7.19.1 N/A,unsupported_literal,unsupported_literal,,v2:7.19.1
2,522,13,7.19.2 N/A,unsupported_literal,unsupported_literal,,v2:7.19.2
2,522,13,7.19.3 N/A,unsupported_literal,unsupported_literal,,v2:7.19.3
2,522,15,7.19.9 N/A,unsupported_literal,unsupported_literal,,v2:7.19.9
2,522,20,7.19.38 A;C0;D,unsupported_separator_pattern,unsupported_separator_pattern,,v2:7.19.38
2,522,22,7.19.46 S,invalid_mcq_option,invalid_mcq_option,,v2:7.19.46
2,522,23,7.20.2 N/A,unsupported_literal,unsupported_literal,,v2:7.20.2
2,522,23,7.20.3 N/A,unsupported_literal,unsupported_literal,,v2:7.20.3
2,522,23,7.20.4 N/A,unsupported_literal,unsupported_literal,,v2:7.20.4
2,522,23,7.20.5 N/A,unsupported_literal,unsupported_literal,,v2:7.20.5
2,522,24,7.20.6 N/A,unsupported_literal,unsupported_literal,,v2:7.20.6
2,522,24,7.20.7 N/A,unsupported_literal,unsupported_literal,,v2:7.20.7
2,522,24,7.20.8 N/A,unsupported_literal,unsupported_literal,,v2:7.20.8
2,522,24,7.20.9 N/A,unsupported_literal,unsupported_literal,,v2:7.20.9
2,522,25,7.20.12 N/A,unsupported_literal,unsupported_literal,,v2:7.20.12
2,522,25,7.20.14 N/A,unsupported_literal,unsupported_literal,,v2:7.20.14
2,522,26,7.20.16 N/A,unsupported_literal,unsupported_literal,,v2:7.20.16
2,522,26,7.20.17 N/A,unsupported_literal,unsupported_literal,,v2:7.20.17
2,522,26,7.20.19 N/A,unsupported_literal,unsupported_literal,,v2:7.20.19
2,522,27,7.20.21 N/A,unsupported_literal,unsupported_literal,,v2:7.20.21
2,522,27,7.20.22 N/A,unsupported_literal,unsupported_literal,,v2:7.20.22
2,522,27,7.20.23 N/A,unsupported_literal,unsupported_literal,,v2:7.20.23
2,522,33,7.21.1 N/A,unsupported_literal,unsupported_literal,,v2:7.21.1
2,522,33,7.21.2 N/A,unsupported_literal,unsupported_literal,,v2:7.21.2
2,522,34,7.21.4 D;E,invalid_mcq_option,invalid_mcq_option,,v2:7.21.4
2,522,34,7.21.5 N/A,unsupported_literal,unsupported_literal,,v2:7.21.5
2,522,34,7.21.6 N/A,unsupported_literal,unsupported_literal,,v2:7.21.6
2,522,34,7.21.8 N/A,unsupported_literal,unsupported_literal,,v2:7.21.8
2,522,35,7.21.11 N/A,unsupported_literal,unsupported_literal,,v2:7.21.11
2,522,39,7.23.1 N/A,unsupported_literal,unsupported_literal,,v2:7.23.1
2,579,0,8.15.12 TREE:GATE CSE 2017 SET 1 1 QUEST10N:20 A 1,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:8.15.12
2,579,4,8.15.13 TREE:GATE CSE 2021 SET 1 1 QUEST10N:41 0NT0,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:8.15.13
2,579,16,8.15.14 TREE:GATE CSE 2025 1 SET 1 1 QUEST10N:25 GE,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:8.15.14
2,579,23,8.1.1 N/A,unsupported_literal,unsupported_literal,,v2:8.1.1
2,579,23,8.1.3 N/A,unsupported_literal,unsupported_literal,,v2:8.1.3
2,579,24,8.2.1 N/A,unsupported_literal,unsupported_literal,,v2:8.2.1
2,579,24,8.2.3 N/A,unsupported_literal,unsupported_literal,,v2:8.2.3
2,579,24,8.2.4 N/A,unsupported_literal,unsupported_literal,,v2:8.2.4
2,579,25,8.2.7 N/A,unsupported_literal,unsupported_literal,,v2:8.2.7
2,579,26,8.3.1 N/A,unsupported_literal,unsupported_literal,,v2:8.3.1
2,579,27,8.3.3 N/A,unsupported_literal,unsupported_literal,,v2:8.3.3
2,579,32,8.4.2 N/A,unsupported_literal,unsupported_literal,,v2:8.4.2
2,579,33,8.4.4 N/A,unsupported_literal,unsupported_literal,,v2:8.4.4
2,580,19,8.9.13 D 8.9.14 ) 8.9.15 D 8.9.16 C 8.9.17 B,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,8.9.14
2,580,0,8.5.1 FALSE,unsupported_literal,unsupported_literal,,v2:8.5.1
2,580,1,8.5.2 FALSE,unsupported_literal,unsupported_literal,,v2:8.5.2
2,580,1,8.5.3 N/A,unsupported_literal,unsupported_literal,,v2:8.5.3
2,580,1,8.5.4 N/A,unsupported_literal,unsupported_literal,,v2:8.5.4
2,580,1,8.5.5 N/A,unsupported_literal,unsupported_literal,,v2:8.5.5
2,580,2,8.5.9 N/A,unsupported_literal,unsupported_literal,,v2:8.5.9
2,580,2,8.5.10 N/A,unsupported_literal,unsupported_literal,,v2:8.5.10
2,580,2,8.5.11 N/A,unsupported_literal,unsupported_literal,,v2:8.5.11
2,580,3,8.5.12 N/A,unsupported_literal,unsupported_literal,,v2:8.5.12
2,580,3,8.5.13 N/A,unsupported_literal,unsupported_literal,,v2:8.5.13
2,580,3,8.5.14 N/A,unsupported_literal,unsupported_literal,,v2:8.5.14
2,580,3,8.5.16 N/A,unsupported_literal,unsupported_literal,,v2:8.5.16
2,580,4,8.5.18 N/A,unsupported_literal,unsupported_literal,,v2:8.5.18
2,580,4,8.5.19 N/A,unsupported_literal,unsupported_literal,,v2:8.5.19
2,580,5,8.5.23 N/A,unsupported_literal,unsupported_literal,,v2:8.5.23
2,580,12,8.7.2 N/A,unsupported_literal,unsupported_literal,,v2:8.7.2
2,580,12,8.7.3 N/A,unsupported_literal,unsupported_literal,,v2:8.7.3
2,580,15,8.8.1 N/A,unsupported_literal,unsupported_literal,,v2:8.8.1
2,580,16,8.8.3 N/A,unsupported_literal,unsupported_literal,,v2:8.8.3
2,580,16,8.9.2 N/A,unsupported_literal,unsupported_literal,,v2:8.9.2
2,580,17,8.9.3 N/A,unsupported_literal,unsupported_literal,,v2:8.9.3
2,580,17,8.9.7 N/A,unsupported_literal,unsupported_literal,,v2:8.9.7
2,580,18,8.9.8 N/A,unsupported_literal,unsupported_literal,,v2:8.9.8
2,580,18,8.9.9 N/A,unsupported_literal,unsupported_literal,,v2:8.9.9
2,580,21,8.12.1 N/A,unsupported_literal,unsupported_literal,,v2:8.12.1
2,580,22,8.12.2 N/A,unsupported_literal,unsupported_literal,,v2:8.12.2
2,580,25,8.13.4 N/A,unsupported_literal,unsupported_literal,,v2:8.13.4
2,580,28,8.15.1 N/A,unsupported_literal,unsupported_literal,,v2:8.15.1
2,580,28,8.15.3 N/A,unsupported_literal,unsupported_literal,,v2:8.15.3
2,624,26,9.13.8 D 9.13.9 1.72 : 1.74 9.13.10 D 9.13.11 A 9.13.12 3,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,9.13.9
2,624,7,9.5.1 N/A,unsupported_literal,unsupported_literal,,v2:9.5.1
2,624,9,9.6.1 N/A,unsupported_literal,unsupported_literal,,v2:9.6.1
2,624,9,9.6.2 N/A,unsupported_literal,unsupported_literal,,v2:9.6.2
2,624,9,9.6.3 N/A,unsupported_literal,unsupported_literal,,v2:9.6.3
2,624,9,9.6.4 N/A,unsupported_literal,unsupported_literal,,v2:9.6.4
2,624,12,9.8.1 N/A,unsupported_literal,unsupported_literal,,v2:9.8.1
2,624,17,9.9.14 1414:111,nat_range_mismatch,nat_range_mismatch,,v2:9.9.14
2,624,25,9.13.3 N/A,unsupported_literal,unsupported_literal,,v2:9.13.3
2,624,25,9.13.4 N/A,unsupported_literal,unsupported_literal,,v2:9.13.4
2,624,25,9.13.5 N/A,unsupported_literal,unsupported_literal,,v2:9.13.5
2,624,29,9.16.1 X,unsupported_literal,unsupported_literal,,v2:9.16.1
2,624,29,9.17.1 C,duplicate_uid_conflict,duplicate_uid_conflict,,v2:9.17.1
2,624,30,9.19.1 A,duplicate_uid_conflict,duplicate_uid_conflict,,v2:9.19.1
2,694,2,10.19.34 REGULAR LANGUAGE:GATE 1T 2006 1 QUEST10N:80 0RG,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:10.19.34
2,694,12,10.19.35 REGULAR LANGUAGE:GATE 1T 2006 1 QUEST10N:81 [A] [M,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:10.19.35
2,694,26,10.19.36 REGULAR LANGUAGE:GATE 1T 2008 1 QUEST10N:35 0RG,letters_present_in_numeric_token,letters_present_in_numeric_token,,v2:10.19.36
2,694,37,10.3.1 FALSE,unsupported_literal,unsupported_literal,,v2:10.3.1
2,694,38,10.3.7 N/A,unsupported_literal,unsupported_literal,,v2:10.3.7
2,694,38,10.3.8 N/A,unsupported_literal,unsupported_literal,,v2:10.3.8
2,695,31,10.11.5 ) 10.11.6 C 10.12.1 6:6 10.13.1 D 10.13.2 D,id_without_answer,id_without_answer,id_str detected but no answer token found before lookahead window expiry,10.11.5
2,695,4,10.5.1 TRUE,unsupported_literal,unsupported_literal,,v2:10.5.1
2,695,4,10.5.2 TRUE,unsupported_literal,unsupported_literal,,v2:10.5.2
2,695,4,10.5.3 N/A,unsupported_literal,unsupported_literal,,v2:10.5.3
2,695,5,10.5.6 N/A,unsupported_literal,unsupported_literal,,v2:10.5.6
2,695,6,10.5.9 N/A,unsupported_literal,unsupported_literal,,v2:10.5.9
2,695,6,10.5.12 N/A,unsupported_literal,unsupported_literal,,v2:10.5.12
2,695,6,10.5.13 N/A,unsupported_literal,unsupported_literal,,v2:10.5.13
2,695,10,10.7.1 N/A,unsupported_literal,unsupported_literal,,v2:10.7.1
2,695,10,10.7.2 N/A,unsupported_literal,unsupported_literal,,v2:10.7.2
2,695,10,10.7.3 N/A,unsupported_literal,unsupported_literal,,v2:10.7.3
2,695,11,10.7.4 N/A,unsupported_literal,unsupported_literal,,v2:10.7.4
2,695,11,10.7.5 N/A,unsupported_literal,unsupported_literal,,v2:10.7.5
2,695,11,10.7.7 N/A,unsupported_literal,unsupported_literal,,v2:10.7.7
2,695,12,10.7.9 N/A,unsupported_literal,unsupported_literal,,v2:10.7.9
2,695,12,10.7.13 X,unsupported_literal,unsupported_literal,,v2:10.7.13
2,695,19,10.9.2 N/A,unsupported_literal,unsupported_literal,,v2:10.9.2
2,695,19,10.9.3 N/A,unsupported_literal,unsupported_literal,,v2:10.9.3
2,695,19,10.9.4 N/A,unsupported_literal,unsupported_literal,,v2:10.9.4
2,695,20,10.9.8 S,invalid_mcq_option,invalid_mcq_option,,v2:10.9.8
2,695,25,10.10.2 N/A,unsupported_literal,unsupported_literal,,v2:10.10.2
2,695,25,10.10.3 N/A,unsupported_literal,unsupported_literal,,v2:10.10.3
2,695,26,10.10.5 N/A,unsupported_literal,unsupported_literal,,v2:10.10.5
2,695,32,10.14.1 N/A,unsupported_literal,unsupported_literal,,v2:10.14.1
2,695,32,10.14.3 N/A,unsupported_literal,unsupported_literal,,v2:10.14.3
2,695,32,10.14.5 N/A,unsupported_literal,unsupported_literal,,v2:10.14.5
2,695,33,10.14.6 N/A,unsupported_literal,unsupported_literal,,v2:10.14.6
2,695,33,10.14.8 S,invalid_mcq_option,invalid_mcq_option,,v2:10.14.8
2,695,38,10.17.1 N/A,unsupported_literal,unsupported_literal,,v2:10.17.1
2,695,39,10.17.4 N/A,unsupported_literal,unsupported_literal,,v2:10.17.4
